"directorio","estrato1","sex","age","p6240","p6426","maxEducLevel","ocu","dsi","y_total_m","y_total_m_ha","ingtot","ingtotob","microEmpresa","cuentaPropia","formal","oficio","p6210","p7090","hoursWorkUsual","relab","sizeFirm","age_2","log_Ingresos","female"
4793524,4,0,22,1,24,7,1,0,934556.5,5451.57958984375,934556.5,934556.5,0,0,1,38,6,2,40,1,5,484,8.60366067866267,1
4793527,4,0,49,1,12,7,1,0,2500000,14583.3330078125,2500000,2500000,0,0,1,42,6,2,40,1,5,2401,9.58763458079622,1
4793529,4,0,50,1,300,7,1,0,2500000,14583.3330078125,2500000,2500000,0,0,1,21,6,2,40,1,5,2500,9.58763458079622,1
4793529,4,1,26,1,42,7,1,0,2e+06,6666.66650390625,2e+06,2e+06,1,1,1,41,6,2,70,4,1,676,8.80487523945396,0
4793529,4,1,51,6,180,6,1,0,1e+06,5555.5556640625,1e+06,1e+06,1,1,1,98,5,2,42,4,1,2601,8.62255372660531,0
4793532,2,1,32,6,3,6,1,0,8e+05,2666.66674804688,925000,8e+05,1,1,0,41,5,2,70,4,1,1024,7.88858456251144,0
4793534,2,1,35,1,3,6,1,0,480000,2333.33325195312,480000,480000,1,0,0,95,5,2,48,1,2,1225,7.75505310449211,0
4793534,2,1,37,2,0,6,1,0,130000,1516.66662597656,130000,130000,1,0,0,85,5,1,20,1,2,1369,7.32427019644824,0
4793536,2,1,55,1,180,4,1,0,1e+06,4666.66650390625,1e+06,1e+06,1,1,0,85,3,2,50,4,1,3025,8.44820028505205,0
4793536,2,1,25,1,12,5,1,0,934494.6875,4542.6826171875,934494.666666667,934494.666666667,0,0,1,97,4,2,48,1,5,625,8.42127300137474,0
4793536,2,0,45,1,60,4,1,0,934494.6875,4542.6826171875,1094494.66666667,1094494.66666667,1,0,1,54,3,2,48,3,1,2025,8.42127300137474,1
4793538,2,1,39,1,7,3,1,0,7e+05,2916.66674804688,7e+05,7e+05,1,1,0,59,3,2,56,4,2,1521,7.97819671858534,0
4793539,2,0,58,4,216,6,1,0,150000,5000,450000,150000,1,1,0,41,5,2,7,4,1,3364,8.51719319141624,1
4793539,2,1,62,6,120,4,1,0,4e+05,11666.6669921875,4e+05,4e+05,1,1,0,98,3,1,8,4,1,3844,9.36449107970523,0
4793540,2,0,44,1,24,4,1,0,900653,4378.17431640625,1068653,900653,0,0,1,53,3,2,48,1,5,1936,8.38438709373745,1
4793540,2,1,33,1,6,6,1,0,1219411,5927.6923828125,1386077.66666667,1386077.66666667,0,0,1,58,5,2,48,1,4,1089,8.68739027339137,0
4793541,3,0,33,1,2,7,1,0,2200000,8148.14794921875,2200000,2200000,0,1,1,33,6,2,63,4,5,1089,9.00554593491611,1
4793541,3,1,57,1,24,7,1,0,2325000,11302.0830078125,2385000,2385000,0,0,1,98,6,2,48,2,5,3249,9.33274232468702,0
4793542,3,1,54,1,480,5,1,0,3e+05,1458.33337402344,3e+05,3e+05,1,0,0,95,4,2,48,5,2,2916,7.28504953802539,0
4793542,3,1,32,1,20,6,1,0,934556.5,4845.8486328125,934556.5,934556.5,0,0,1,37,5,2,45,1,5,1024,8.48587766539802,0
4793542,3,1,29,1,82,7,1,0,934556.5,4845.8486328125,934556.5,934556.5,0,0,1,37,6,2,45,1,5,841,8.48587766539802,0
4793544,2,1,35,1,5,6,1,0,1159877.625,5638.2939453125,1159877.66666667,1159877.66666667,1,0,1,58,5,2,48,1,2,1225,8.63733680676631,0
4793545,3,1,31,1,2,6,1,0,1200000,5833.33349609375,1200000,1200000,0,0,1,95,5,2,48,1,3,961,8.67134389914528,0
4793545,3,0,23,1,10,7,1,0,934556.5,4542.98291015625,934556.5,934556.5,0,0,1,50,6,2,48,1,4,529,8.42133910395533,1
4793545,3,0,35,4,12,4,1,0,2e+05,9333.3330078125,2e+05,2e+05,1,1,0,45,3,2,5,4,1,1225,9.141347465612,1
4793546,3,1,48,1,48,6,1,0,1340833.375,5214.35205078125,2140833.33333333,2140833.33333333,0,0,1,98,5,2,60,1,5,2304,8.55917011250198,0
4793546,3,0,45,1,1,6,1,0,5e+05,2777.77783203125,740000,740000,0,0,0,16,5,2,42,1,3,2025,7.92940654604537,1
4793546,3,1,33,1,2,7,1,0,6e+05,2058.82348632812,2700000,2700000,1,0,0,3,6,2,60,5,2,1089,7.62988997548899,0
4793547,3,1,21,1,4,6,1,0,982664,4776.8388671875,982664,982664,0,0,1,97,5,2,48,1,4,441,8.47153428185759,0
4793547,3,0,25,1,6,7,1,0,869453,4226.5078125,869453,869453,0,0,1,38,6,2,48,1,5,625,8.34913135482344,1
4793548,2,1,33,1,36,6,1,0,1e+06,3240.74072265625,1e+06,1e+06,1,0,0,98,5,2,72,5,2,1089,8.08355720076102,0
4793549,3,1,38,1,24,7,1,0,934556.5,4542.98291015625,1234556.5,1234556.5,0,0,1,98,6,2,48,1,5,1444,8.42133910395533,0
4793550,3,0,31,1,6,6,1,0,7e+05,3402.77783203125,7e+05,7e+05,0,1,0,79,5,2,48,4,4,961,8.13234738645469,1
4793550,3,1,41,1,48,5,1,0,450000,2187.5,450000,450000,1,0,0,97,4,2,48,1,2,1681,7.69051461823177,0
4793551,3,0,35,1,8,7,1,0,931242,4526.87060546875,944575.333333333,944575.333333333,0,0,1,16,6,2,48,1,3,1225,8.41778616418424,1
4793551,3,1,30,1,28,7,1,0,2550000,12395.8330078125,2550000,2550000,0,0,1,2,6,2,48,1,4,900,9.42511564735937,0
4793552,2,0,36,1,3,4,1,0,840000,3629.62963867188,840000,840000,0,0,0,53,3,2,54,1,3,1296,8.19688589413961,1
4793552,2,1,26,1,2,4,1,0,8e+05,3111.11108398438,8e+05,8e+05,1,0,0,95,3,2,60,1,2,676,8.04273520310181,0
4793553,3,1,39,1,30,7,1,0,1354166.625,6582.75439453125,1354166.66666667,1354166.66666667,0,0,1,39,6,2,48,1,5,1521,8.792208537723,0
4793553,3,1,42,1,168,5,1,0,951544.3125,4625.5625,951544.333333333,951544.333333333,0,0,1,93,4,2,48,1,4,1764,8.43935326417284,0
4793554,3,0,36,1,12,5,1,0,6e+05,3333.33325195312,6e+05,6e+05,1,1,0,45,4,2,42,4,1,1296,8.11172805889401,1
4793555,4,1,58,1,444,7,1,0,6625000,38645.83203125,6625000,6625000,0,0,1,11,6,2,40,1,5,3364,10.5621942094231,0
4793561,2,1,40,1,240,7,1,0,3325000,10775.462890625,3325000,3325000,0,0,1,21,6,2,48,1,5,1600,9.28502687373598,0
4793562,2,1,43,1,96,5,1,0,1138211,3688.64672851562,1138211,1138211,1,0,1,58,4,2,72,1,2,1849,8.21301492952925,0
4793562,2,1,27,1,12,6,1,0,981242,3179.95092773438,1131242,1131242,0,0,0,79,5,2,72,1,4,729,8.06462104412509,0
4793562,2,0,20,1,12,6,1,0,781242,2531.802734375,781242,781242,0,0,0,79,5,2,72,1,4,400,7.83668687121439,1
4793563,3,0,25,1,6,6,1,0,950000,4618.0556640625,1350000,1350000,0,0,0,59,5,2,48,1,3,625,8.43772904355823,1
4793563,3,1,23,1,12,6,1,0,2e+05,1111.11108398438,2e+05,2e+05,1,1,0,45,5,2,42,4,1,529,7.01311577022591,0
4793564,3,1,56,1,180,5,1,0,8e+05,3888.88891601562,8e+05,8e+05,1,0,0,87,4,2,48,1,2,3136,8.26587877011078,0
4793566,3,0,55,4,240,5,1,0,4e+05,3888.88891601562,4e+05,4e+05,0,1,0,79,4,2,24,4,4,3025,8.26587877011078,1
4793566,3,1,23,1,6,6,1,0,6e+05,1666.66662597656,6e+05,6e+05,1,1,0,97,5,2,84,4,2,529,7.41858087833406,0
4793567,4,0,29,1,24,7,1,0,2889877.75,16857.62109375,2889877.66666667,2889877.66666667,0,0,1,45,6,2,40,1,5,841,9.73255812395829,1
4793567,4,1,29,1,120,6,1,0,3e+06,14583.3330078125,3e+06,3e+06,1,1,0,41,5,2,48,4,1,841,9.58763458079622,0
4793567,4,0,55,1,276,6,1,0,3750000,21875,3750000,3750000,0,0,1,44,5,2,40,1,5,3025,9.99309971122582,1
4793568,3,0,47,1,180,4,1,0,9e+05,7000,9e+05,9e+05,1,1,0,54,3,2,30,4,1,2209,8.85366542803745,1
4793569,2,1,52,1,25,6,1,0,966556.5,5011.7744140625,1266556.5,1266556.5,0,0,1,37,5,2,45,1,4,2704,8.51954530583751,0
4793569,2,0,47,1,72,5,1,0,966556.5,5638.24609375,966556.5,966556.5,1,0,0,54,4,2,40,3,1,2209,8.63732831984349,1
4793570,2,0,45,1,1,7,1,0,9e+05,4375,9e+05,9e+05,1,0,0,40,6,2,48,1,2,2025,8.38366179879172,1
4793571,2,1,49,1,12,6,1,0,4500000,26250,4500000,4500000,1,1,1,98,5,2,40,4,1,2401,10.1754212680198,0
4793573,2,1,30,1,12,5,1,0,1148211,5358.31787109375,1148211,1148211,0,0,1,79,4,2,50,1,4,900,8.58640537479008,0
4793573,2,0,25,1,1,6,1,0,781242,1898.85205078125,997242,997242,0,0,0,53,5,2,96,1,3,625,7.54900479876261,1
4793574,3,0,46,1,180,6,1,0,7e+05,2268.5185546875,7e+05,7e+05,1,0,0,45,5,2,72,1,2,2116,7.72688227834652,1
4793574,3,1,25,1,3,7,1,0,350000,3402.77783203125,350000,350000,0,0,0,39,6,2,24,1,5,625,8.13234738645469,0
4793574,3,1,52,1,180,6,1,0,2e+06,6481.4814453125,3e+06,2e+06,1,0,1,41,5,2,72,5,2,2704,8.77670438132096,0
4793574,3,0,24,1,4,7,1,0,1188211,6931.23095703125,1188211,1188211,0,0,1,2,6,2,40,1,5,576,8.84379270368733,1
4793575,2,1,31,1,4,6,1,0,1318211,6407.97021484375,1318211,1318211,0,0,1,98,5,2,48,1,5,961,8.76529784061688,0
4793577,2,0,58,4,24,3,1,0,4e+05,4666.66650390625,4e+05,4e+05,1,1,0,55,3,1,20,4,1,3364,8.44820028505205,1
4793577,2,1,18,1,2,4,1,0,5e+05,2333.33325195312,5e+05,5e+05,1,1,0,97,3,2,50,4,2,324,7.75505310449211,0
4793577,2,1,20,1,2,5,1,0,5e+05,2430.5556640625,5e+05,5e+05,1,1,0,45,4,2,48,4,1,400,7.79587517853245,0
4793577,2,1,52,1,24,3,1,0,869453,4226.5078125,869453,869453,0,0,1,97,3,2,48,1,3,2704,8.34913135482344,0
4793578,3,0,73,1,300,5,1,0,8e+05,2666.66674804688,1600000,1600000,1,1,0,41,4,2,70,4,1,5329,7.88858456251144,1
4793579,4,1,41,6,180,7,1,0,2916666.75,14178.2412109375,2916666.66666667,2916666.66666667,0,0,1,16,6,2,48,1,4,1681,9.55946375931422,0
4793579,4,0,41,1,6,7,1,0,2e+06,9333.3330078125,2e+06,2e+06,0,1,1,34,6,2,50,4,4,1681,9.141347465612,1
4793580,3,0,28,1,22,6,1,0,965453,4693.17431640625,965453,965453,0,0,1,45,5,2,48,1,4,784,8.4538644590224,1
4793580,3,1,31,1,48,7,1,0,4350000,21145.833984375,4350000,4350000,0,0,1,3,6,2,48,1,5,961,9.95919819033831,0
4793581,4,0,32,1,40,7,1,0,4333333.5,21064.81640625,4600000,4600000,0,0,1,21,6,2,48,1,5,1024,9.95535945879242,1
4793582,4,1,39,2,4,7,1,0,1e+06,15555.5556640625,1080416.66666667,1080416.66666667,1,1,1,11,6,1,15,4,1,1521,9.65217313123067,0
4793582,4,0,30,4,4,6,1,0,350000,8166.66650390625,350000,350000,1,1,0,41,5,1,10,4,1,900,9.00781608793486,1
4793582,4,0,63,1,300,5,1,0,3e+05,1296.29626464844,341666.666666667,341666.666666667,1,1,0,79,4,2,54,4,1,3969,7.16726645005316,1
4793583,3,0,41,6,120,7,1,0,3250000,18958.333984375,3250000,3250000,0,0,1,13,6,2,40,1,5,1681,9.8499989019258,1
4793588,4,0,29,1,12,7,1,0,965000,4690.97216796875,965000,965000,0,0,1,3,6,2,48,1,5,841,8.45339512524088,1
4793588,4,1,28,1,8,7,1,0,1875000,9114.5830078125,1875000,1875000,0,0,1,8,6,2,48,1,5,784,9.11763093815763,0
4793589,4,0,37,1,84,7,1,0,1400000,8166.66650390625,1400000,1400000,1,1,1,45,6,2,40,4,1,1369,9.00781608793486,1
4793591,3,1,51,2,24,5,1,0,8e+05,4666.66650390625,8e+05,8e+05,1,1,0,98,4,2,40,4,1,2601,8.44820028505205,0
4793591,3,0,24,1,11,7,1,0,902786.3125,4388.54443359375,902786.333333333,902786.333333333,0,0,1,44,6,2,48,1,5,576,8.38675288698804,1
4793592,3,0,27,1,24,6,1,0,934494.6875,4542.6826171875,934494.666666667,934494.666666667,0,0,1,34,5,2,48,1,5,729,8.42127300137474,1
4793593,3,0,26,1,36,6,1,0,9e+05,3888.88891601562,1200000,1200000,0,0,0,53,5,2,54,1,3,676,8.26587877011078,1
4793593,3,1,26,1,96,6,1,0,1241666.625,4138.888671875,1691666.66666667,1691666.66666667,0,0,0,53,5,2,70,1,3,676,8.3281825940386,0
4793593,3,1,19,1,18,5,1,0,1050000,4083.33325195312,1350000,1350000,0,0,0,53,4,2,60,1,3,361,8.31466890737492,0
4793594,3,1,42,1,60,6,1,0,1600000,5185.18505859375,1600000,1600000,1,1,0,85,5,2,72,4,1,1764,8.55356081117305,0
4793597,3,0,22,1,24,7,1,0,2500000,12152.77734375,2500000,2500000,0,1,1,5,6,2,48,4,5,484,9.40531301060941,1
4793597,3,0,63,1,60,7,1,0,8e+05,3111.11108398438,8e+05,8e+05,1,1,0,1,6,2,60,4,1,3969,8.04273520310181,1
4793599,3,0,59,4,140,7,1,0,1e+06,46666.66796875,2781242,2781242,1,0,1,21,6,2,5,1,2,3481,10.7507854408251,1
4793605,3,1,42,1,44,7,1,0,4516667,21956.01953125,4816666.66666667,4816666.66666667,0,0,1,2,6,2,48,1,5,1764,9.9967966192326,0
4793606,3,0,34,1,12,7,1,0,1450211,7049.63671875,1450211,1450211,1,0,1,45,6,2,48,1,2,1156,8.86073136522332,1
4793606,3,0,37,1,2,7,1,0,7e+05,6805.5556640625,750000,750000,1,1,1,45,6,2,24,4,1,1369,8.82549456701463,1
4793607,3,0,40,1,120,7,1,0,3200000,18666.666015625,3200000,3200000,1,1,1,7,6,2,40,4,1,1600,9.83449464617194,1
4793608,3,0,67,1,76,4,1,0,8e+05,2666.66674804688,1487492,1487492,1,0,1,56,3,2,70,1,2,4489,7.88858456251144,1
4793608,3,0,37,1,12,7,1,0,1020000,4760,1020000,1020000,0,0,0,39,6,2,50,1,5,1369,8.46800294722547,1
4793608,3,1,39,1,3,6,1,0,8e+05,3733.33325195312,8e+05,8e+05,1,0,0,98,5,2,50,1,1,1521,8.2250567468168,0
4793609,2,0,41,1,3,7,1,0,2200000,7333.33349609375,2200000,2200000,0,1,1,39,6,2,70,4,5,1681,8.90018546586695,1
4793609,2,0,21,1,0,6,1,0,5e+05,2916.66674804688,1225000,1225000,0,0,0,39,5,2,40,1,5,441,7.97819671858534,1
4793610,2,1,49,1,12,5,1,0,8e+05,3111.11108398438,8e+05,8e+05,1,0,0,85,4,1,60,1,2,2401,8.04273520310181,0
4793611,5,1,61,1,36,7,1,0,1e+07,48611.109375,1e+07,1e+07,1,1,1,41,6,2,48,4,1,3721,10.7916073717293,0
4793611,5,0,61,1,1,7,1,0,7e+06,32666.666015625,8600000,8600000,1,1,1,12,6,2,50,4,1,3721,10.3941104490548,1
4793612,5,0,41,1,144,7,1,0,12166667,70972.2265625,12166666.6666667,12166666.6666667,0,0,1,45,6,2,40,1,5,1681,11.1700439043184,1
4793612,5,1,44,1,204,7,1,0,2.2e+07,128333.3359375,23520000,23520000,0,0,1,2,6,2,40,1,5,1936,11.762386344894,0
4793613,5,1,48,1,12,7,1,0,4116666.75,20011.57421875,4116666.66666667,4116666.66666667,0,0,1,11,6,2,48,1,5,2304,9.90406609608503,0
4793614,3,0,50,1,120,7,1,0,2300000,13416.6669921875,2300000,2300000,0,0,1,43,6,2,40,1,5,2500,9.50425301844102,1
4793614,3,1,46,1,180,7,1,0,2e+06,11111.111328125,2e+06,2e+06,1,1,0,43,6,2,42,4,1,2116,9.31570090716526,0
4793615,5,1,28,1,24,7,1,0,2166666.75,10532.408203125,2166666.66666667,2166666.66666667,0,0,1,45,6,2,48,1,5,784,9.26221227823247,0
4793615,5,0,25,1,2,7,1,0,2e+06,11666.6669921875,2e+06,2e+06,0,1,1,6,6,2,40,4,5,625,9.36449107970523,1
4793616,3,0,28,1,7,7,1,0,1598211,7769.0810546875,1598211,1598211,0,0,1,7,6,2,48,1,5,784,8.95790716798745,1
4793616,3,0,52,1,2,5,1,0,3e+05,1400,3e+05,3e+05,1,0,0,54,4,2,50,3,1,2704,7.24422751560335,1
4793617,2,0,51,1,60,5,1,0,2e+05,933.333312988281,850000,850000,1,0,0,45,4,2,50,1,2,2601,6.83876238569692,1
4793617,2,0,32,1,60,6,1,0,2e+06,9333.3330078125,2e+06,2e+06,1,0,0,41,5,2,50,5,2,1024,9.141347465612,1
4793617,2,0,23,6,2,6,1,0,781242,3645.7958984375,781242,781242,0,0,0,36,5,2,50,1,5,529,8.2013299740879,1
4793618,2,1,43,1,3,1,1,0,1200000,4666.66650390625,1200000,1200000,1,0,0,95,1,2,60,1,2,1849,8.44820028505205,0
4793619,2,1,38,1,36,4,1,0,1200000,4666.66650390625,1400000,1400000,1,1,0,95,3,2,60,4,2,1444,8.44820028505205,0
4793619,2,0,58,4,48,3,1,0,2e+05,2745.09814453125,212500,212500,1,1,0,41,3,1,17,4,1,3364,7.91757210723207,1
4793620,2,0,26,6,12,4,1,0,1167211,5673.9423828125,1167211,1167211,0,0,1,55,3,2,48,1,5,676,8.64363946071951,1
4793620,2,0,24,1,24,6,1,0,866666.6875,5055.5556640625,1106666.66666667,1106666.66666667,1,0,0,54,5,2,40,3,1,576,8.52824304906573,1
4793620,2,1,26,1,48,4,1,0,1171544.375,5695.00732421875,1171544.33333333,1171544.33333333,1,0,1,99,3,2,48,1,2,676,8.64734516195925,0
4793620,2,1,33,1,70,6,1,0,1420211,6903.8037109375,1420211,1420211,0,0,1,95,5,2,48,1,4,1089,8.83982780115073,0
4793621,2,0,46,1,24,4,1,0,950000,4433.33349609375,950000,950000,1,0,1,54,3,2,50,3,2,2116,8.39690706225461,1
4793621,2,1,20,1,1,6,1,0,869453,4226.5078125,869453,869453,0,0,1,45,5,2,48,1,5,400,8.34913135482344,0
4793622,2,1,29,1,11,4,1,0,2200000,10476.1904296875,2200000,2200000,0,0,0,95,3,2,49,1,5,841,9.25686038317215,0
4793627,2,0,27,1,48,6,1,0,1095211,5323.9423828125,1095211,1095211,0,0,1,45,5,2,48,1,5,729,8.579969357295,1
4793627,2,0,25,1,11,6,1,0,911119.6875,3374.51733398438,911119.666666667,911119.666666667,0,0,1,45,5,2,63,1,5,625,8.12400758092664,1
4793628,2,1,33,1,36,5,1,0,1e+06,3888.88891601562,1e+06,1e+06,0,0,1,95,4,2,60,1,5,1089,8.26587877011078,0
4793628,2,0,30,1,48,5,1,0,8e+05,3733.33325195312,8e+05,8e+05,1,1,1,54,4,2,50,4,1,900,8.2250567468168,1
4793629,3,0,39,1,24,7,1,0,1841666.625,8594.4443359375,1841666.66666667,1841666.66666667,0,0,1,21,6,2,50,1,4,1521,9.05887126603975,1
4793631,4,0,43,1,18,7,1,0,5958333.5,30895.0625,5958333.33333333,5958333.33333333,0,0,1,30,6,2,45,1,5,1849,10.3383516604741,1
4793631,4,1,48,6,292,7,1,0,13333334,69135.8046875,14833333.3333333,14833333.3333333,0,0,1,21,6,2,45,1,5,2304,11.14382803312,0
4793632,4,1,61,1,204,7,1,0,1500000,7291.66650390625,1500000,1500000,1,1,0,41,6,2,48,4,1,3721,8.89448740023628,0
4793632,4,0,58,1,312,7,1,0,1.2e+07,58333.33203125,1.2e+07,1.2e+07,0,0,1,8,6,2,48,1,5,3364,10.9739289419161,1
4793632,4,0,36,6,24,7,1,0,2500000,12152.77734375,2500000,2500000,0,1,1,19,6,2,48,4,5,1296,9.40531301060941,1
4793633,3,1,24,1,36,7,1,0,1388211,7712.283203125,1388211,1388211,0,0,1,39,6,2,42,1,5,576,8.95056955801305,0
4793633,3,0,51,1,180,6,1,0,1213211,7077.06396484375,1213211,1213211,0,0,1,33,5,2,40,1,5,2601,8.86461440644723,1
4793633,3,1,51,6,120,7,1,0,4616666.5,26930.5546875,4666666.66666667,4666666.66666667,0,0,1,12,6,2,40,2,5,2601,10.2010167829756,0
4793634,4,0,46,1,4,7,1,0,4e+06,23333.333984375,5e+06,5e+06,1,1,1,16,6,2,40,4,1,2116,10.0576382602652,1
4793635,2,0,23,4,18,6,1,0,965211,6255.9970703125,965211,965211,0,0,1,33,5,2,36,1,5,529,8.74129581392461,1
4793635,2,1,23,1,1,6,1,0,1128211,5484.35888671875,1288211,1288211,0,0,1,77,5,2,48,1,3,529,8.60965548104983,0
4793636,2,0,42,1,22,6,1,0,1058333.375,4115.74072265625,1218333.33333333,1218333.33333333,0,0,1,53,5,2,60,1,5,1764,8.32257410241789,1
4793637,4,0,37,1,10,7,1,0,1170000,5687.5,1170000,1170000,1,0,1,39,6,2,48,1,2,1369,8.6460260632592,1
4793637,4,1,41,1,48,6,1,0,3e+06,14583.3330078125,3e+06,3e+06,0,0,1,42,5,2,48,5,3,1681,9.58763458079622,0
4793637,4,1,39,1,4,7,1,0,869453,4226.5078125,869453,869453,1,0,1,42,6,2,48,1,2,1521,8.34913135482344,0
4793639,4,1,43,1,120,7,1,0,1e+06,4861.111328125,1e+06,1e+06,1,0,1,2,6,2,48,5,2,1849,8.4890223590924,0
4798761,2,1,23,1,12,6,1,0,934453,4845.31201171875,934453,934453,0,0,1,39,5,2,45,1,5,529,8.48576692095492,0
4798762,2,0,62,1,36,4,1,0,6e+05,2916.66674804688,1800000,1800000,1,0,0,45,3,2,48,1,2,3844,7.97819671858534,1
4798762,2,0,26,1,13,6,1,0,1591666.625,7737.2685546875,1811666.66666667,1811666.66666667,0,0,1,39,5,2,48,1,5,676,8.95380400438877,1
4798762,2,1,60,1,240,4,1,0,1e+06,4861.111328125,1e+06,1e+06,1,1,0,95,3,2,48,4,1,3600,8.4890223590924,0
4798763,2,0,35,1,94,6,1,0,1129044.375,5488.41015625,1129044.33333333,1129044.33333333,0,0,1,58,5,2,48,1,5,1225,8.61039390353908,1
4798764,2,1,22,1,5,7,1,0,781242,3797.7041015625,781242,781242,0,0,0,33,6,2,48,1,4,484,8.24215197932255,0
4798764,2,1,19,1,2,7,1,0,781242,3797.7041015625,781242,781242,0,0,0,33,6,2,48,1,5,361,8.24215197932255,0
4798764,2,0,24,4,3,7,1,0,4e+05,7777.77783203125,4e+05,4e+05,0,0,0,74,6,1,12,1,4,576,8.95902595067072,1
4798764,2,1,55,1,24,6,1,0,1059044.375,4576.11767578125,1199044.33333333,1199044.33333333,0,0,1,98,5,1,54,1,5,3025,8.42860624859027,0
4798765,3,1,57,1,132,4,1,0,936119.6875,4550.58203125,1336119.66666667,1336119.66666667,0,0,1,55,3,2,48,1,5,3249,8.42301042272011,0
4798766,3,0,48,4,6,4,1,0,3e+05,2916.66674804688,324000,324000,0,0,0,53,3,1,24,1,3,2304,7.97819671858534,1
4798766,3,1,44,1,9,4,1,0,750000,3645.83325195312,750000,750000,0,0,1,95,3,2,48,1,4,1936,8.20134021967633,0
4798767,3,1,52,1,6,6,1,0,1e+05,583.333312988281,1e+05,1e+05,1,1,0,45,5,1,40,4,2,2704,6.36875874337222,0
4798768,3,1,40,1,60,6,1,0,6e+05,3500,6e+05,6e+05,1,1,0,93,5,2,40,4,1,1600,8.1605182474775,0
4798768,3,1,72,1,120,4,1,0,550000,3208.33325195312,666666.666666667,666666.666666667,1,1,0,95,3,2,40,4,1,5184,8.07350684512261,0
4798768,3,1,50,1,1,5,1,0,380000,2955.5556640625,380000,380000,1,1,0,93,4,1,30,4,1,2500,7.99144195414645,0
4798769,3,0,57,1,240,4,1,0,540000,3405.40551757812,540000,540000,1,1,0,55,3,2,37,4,1,3249,8.133119306229,1
4798770,3,1,42,1,36,3,1,0,250000,1296.29626464844,250000,250000,1,0,0,45,3,1,30,1,2,1764,7.16726645005316,0
4798771,3,1,38,6,72,7,1,0,1875000,10937.5,1875000,1875000,0,0,1,13,6,2,40,2,5,1444,9.29995253066587,0
4798772,3,1,41,1,108,7,1,0,2700000,21000,2700000,2700000,0,0,1,13,6,2,30,2,5,1681,9.95227771670556,0
4798772,3,1,43,1,94,7,1,0,1741666.75,8466.435546875,1741666.66666667,1741666.66666667,0,0,1,19,6,2,48,2,5,1849,9.04386486635274,0
4798773,2,1,56,1,48,4,1,0,1218711,5924.28955078125,1271711,1271711,0,0,1,21,3,2,48,1,5,3136,8.68681605177277,0
4798775,2,0,39,6,36,6,1,0,1036877.6875,5040.37744140625,1286877.66666667,1286877.66666667,0,0,1,59,5,2,48,1,5,1521,8.52523624742927,1
4798775,2,1,41,1,36,4,1,0,862000,2578.63256835938,1102000,1102000,0,0,1,97,3,2,78,1,5,1681,7.85501452514571,0
4798776,2,1,66,1,3,6,1,0,781242,4557.2451171875,1848734,1848734,0,0,1,95,5,2,40,1,3,4356,8.42447357897409,0
4798778,2,1,58,6,300,5,1,0,2e+06,12962.962890625,2e+06,2e+06,1,1,0,41,4,1,36,4,2,3364,9.46985156188091,0
4798778,2,0,24,1,24,7,1,0,1039544.3125,5053.34033203125,1039544.33333333,1039544.33333333,1,0,1,59,6,2,48,1,2,576,8.5278047554939,1
4798779,2,1,38,1,30,6,1,0,1758544.375,8548.4794921875,1758544.33333333,1758544.33333333,0,0,1,83,5,2,48,1,4,1444,9.05350870894485,0
4798780,2,1,59,1,36,4,1,0,1275711,6201.373046875,1675711,1675711,0,0,1,95,3,2,48,1,5,3481,8.73252600568811,0
4798780,2,0,56,4,12,3,1,0,1e+05,777.777770996094,1e+05,1e+05,1,1,0,54,3,2,30,4,1,3136,6.65644084198192,1
4798781,2,1,34,1,36,6,1,0,1111000,4320.5556640625,1111000,1111000,0,0,1,58,5,2,60,1,5,1156,8.37113929890694,0
4798782,2,1,46,1,120,3,1,0,5e+05,1944.44445800781,5e+05,5e+05,1,1,0,45,3,2,60,4,1,2116,7.57273158955083,0
4798783,2,1,27,1,1,7,1,0,891666.6875,6935.185546875,891666.666666667,891666.666666667,1,0,0,8,6,1,30,1,2,729,8.84436308752801,0
4798784,3,1,60,1,420,7,1,0,4408416.5,25088.548828125,4508416.66666667,4508416.66666667,0,0,1,3,6,2,41,2,5,3600,10.1301667990319,0
4798787,3,1,27,1,48,7,1,0,2666666.75,12962.962890625,2666666.66666667,2666666.66666667,0,0,1,21,6,2,48,1,5,729,9.46985156188091,0
4798788,2,1,30,1,156,7,1,0,4500000,21875,4500000,4500000,0,0,1,40,6,2,48,1,5,900,9.99309971122582,0
4798789,3,1,37,1,240,6,1,0,2e+06,9722.22265625,2e+06,2e+06,1,1,0,41,5,2,48,4,1,1369,9.18216953965234,0
4798789,3,0,39,1,36,7,1,0,1500000,10000,1500000,1500000,1,1,1,21,6,2,35,4,1,1521,9.21034037197618,1
4798791,2,0,62,6,180,5,1,0,1e+05,1166.66662597656,1e+05,1e+05,1,1,0,45,4,2,20,4,1,3844,7.06190592393216,1
4798791,2,1,67,1,240,4,1,0,8e+05,3733.33325195312,9e+05,9e+05,1,0,1,54,3,2,40,3,1,4489,8.2250567468168,0
4798792,2,0,29,1,12,7,1,0,1388211,6748.248046875,1388211,1388211,1,0,1,59,6,2,48,1,2,841,8.81703820156689,1
4798792,2,1,23,1,19,6,1,0,934556.5,4845.8486328125,934556.5,934556.5,0,0,1,37,5,2,45,1,4,529,8.48587766539802,0
4798792,2,1,20,1,0,6,1,0,1e+06,5833.33349609375,1e+06,1e+06,1,1,0,98,5,2,40,4,1,400,8.67134389914528,0
