"directorio","estrato1","sex","age","p6240","p6426","maxEducLevel","ocu","dsi","y_total_m","y_total_m_ha","ingtot","ingtotob","microEmpresa","cuentaPropia","formal","oficio","p6210","p7090","hoursWorkUsual","relab","sizeFirm"
4715017,3,0,40,1,180,7,1,0,1384044.375,6727.99365234375,1384044.33333333,1384044.33333333,0,0,1,32,6,2,48,1,5
4715018,1,1,29,1,15,4,1,0,1200000,5600,1200000,1200000,0,0,0,93,3,2,50,1,4
4715019,3,0,32,1,8,4,1,0,930619.6875,4523.845703125,970619.666666667,970619.666666667,1,0,1,54,3,2,48,3,1
4715020,1,0,39,1,145,7,1,0,2e+05,1166.66662597656,480000,2e+05,1,1,0,45,6,2,40,4,1
4715020,1,1,31,1,6,7,1,0,4e+05,2333.33325195312,4e+05,4e+05,1,1,0,45,6,2,40,4,1
4715021,3,0,32,1,84,6,1,0,965556.5,4693.67724609375,965556.5,965556.5,0,0,1,70,5,2,48,1,5
4715021,3,1,41,1,216,7,1,0,5e+05,2916.66674804688,5e+05,5e+05,1,1,0,41,6,2,40,4,1
4715022,3,1,27,1,2,7,1,0,781242,3797.7041015625,781242,781242,0,0,0,3,6,2,48,1,5
4715023,3,1,33,1,36,7,1,0,1453211,7064.22021484375,1453211,1453211,0,0,1,84,6,2,48,1,5
4715023,3,0,30,1,24,7,1,0,2051000,9970.138671875,2051000,2051000,0,0,1,13,6,2,48,2,5
4715024,3,0,49,4,60,5,1,0,5e+05,9722.22265625,5e+05,5e+05,1,0,1,77,4,2,12,5,2
4715024,3,1,47,1,60,4,1,0,1e+06,4487.1796875,2500000,2500000,1,1,0,77,3,2,32,4,1
4715025,1,1,52,1,44,3,1,0,880000,2851.85180664062,880000,880000,1,1,0,95,3,2,72,4,1
4715025,1,0,56,1,14,5,1,0,3e+05,972.222229003906,3e+05,3e+05,0,0,0,54,4,2,72,1,3
4715025,1,0,22,1,1,5,1,0,1060000,2576.38891601562,1060000,1060000,0,0,0,33,4,2,96,1,3
4715026,3,0,57,1,12,4,1,0,4e+05,2333.33325195312,9e+05,9e+05,1,1,0,54,3,2,40,4,1
4715027,1,0,49,1,24,5,1,0,4e+05,3888.88891601562,5e+05,4e+05,1,0,0,54,4,2,24,3,1
4715027,1,1,49,1,24,6,1,0,2e+06,11666.6669921875,2200000,2200000,1,1,0,95,5,2,40,4,1
4715028,1,1,31,1,5,6,1,0,8e+05,3888.88891601562,8e+05,8e+05,0,0,1,99,5,2,48,1,5
4715028,1,0,28,4,60,5,1,0,6e+05,9333.3330078125,6e+05,6e+05,1,1,0,53,4,2,15,4,2
4715030,3,1,38,1,94,6,1,0,1229877.625,5978.57177734375,1229877.66666667,1229877.66666667,0,0,1,59,5,2,48,1,5
4715031,3,0,44,1,240,7,1,0,1166666.75,5671.296875,1166666.66666667,1166666.66666667,0,0,1,32,6,2,48,1,5
4715031,3,1,47,1,144,7,1,0,2305000,11204.861328125,2305000,2305000,0,0,1,33,6,2,48,1,5
4715032,3,0,50,1,36,4,1,0,2200000,11937.984375,2200000,2200000,0,1,0,79,3,2,43,4,4
4715032,3,0,25,4,12,7,1,0,4500000,52500,4960000,4960000,1,1,0,33,6,1,20,4,1
4715034,1,1,26,1,8,5,1,0,750000,3571.42846679688,910000,910000,1,1,0,45,4,2,35,4,1
4715034,1,1,33,1,36,4,1,0,1200000,4000,1420000,1420000,1,0,0,77,3,2,70,1,2
4715035,1,0,21,1,14,7,1,0,931953,4530.3271484375,931953,931953,0,0,1,45,6,2,48,1,4
4715035,1,1,57,1,13,3,1,0,869453,4226.5078125,1069453,869453,0,0,1,95,3,2,48,1,4
4715037,3,1,58,6,2,6,1,0,3e+05,4666.66650390625,3e+05,3e+05,1,1,0,45,5,2,15,4,2
4715039,3,1,44,1,11,6,1,0,932786.3125,2720.62670898438,932786.333333333,932786.333333333,0,0,1,98,5,2,80,1,5
4715039,3,0,34,1,15,7,1,0,781242,3797.7041015625,781242,781242,0,0,0,32,6,2,48,1,5
4715040,3,1,42,1,6,6,1,0,931000,4525.6943359375,1181000,1181000,1,0,1,98,5,2,48,1,2
4715040,3,0,40,1,9,6,1,0,450000,1250,450000,450000,1,1,0,45,5,2,84,4,1
4715040,3,0,29,1,15,6,1,0,781242,4557.2451171875,781242,781242,0,0,0,39,5,2,40,1,5
4715042,3,0,59,1,60,6,1,0,4e+05,1944.44445800781,4e+05,4e+05,1,1,0,54,5,2,48,4,1
4715043,3,1,49,1,240,6,1,0,1300000,6319.4443359375,1300000,1300000,0,0,1,94,5,2,48,1,3
4715045,3,0,66,1,36,4,1,0,8e+05,5833.33349609375,9e+05,9e+05,1,1,0,54,3,2,32,4,1
4715047,3,0,31,1,7,7,1,0,1500000,7000,1500000,1500000,0,1,1,13,6,2,50,4,5
4715048,3,0,46,1,18,7,1,0,1604877.625,7801.48828125,1604877.66666667,1604877.66666667,1,0,1,44,6,2,48,1,2
4715051,1,1,26,1,24,3,1,0,1834944.625,5419.66748046875,1834944.66666667,1834944.66666667,1,0,1,39,3,2,72,1,2
4715052,2,0,24,1,1,6,1,0,716666.6875,3716.04956054688,1016666.66666667,1016666.66666667,1,0,0,51,5,2,45,1,2
4715053,2,1,29,1,24,5,1,0,2450000,9527.77734375,2450000,2450000,0,0,0,53,4,2,60,1,4
4715054,1,1,23,6,0,6,1,0,90000,1050,180666.666666667,180666.666666667,1,0,0,77,5,1,20,1,2
4715055,2,0,21,1,4,7,1,0,840000,2722.22216796875,1032000,1032000,1,0,0,53,6,2,72,1,2
4715055,2,1,25,1,17,7,1,0,1289166.625,6266.7822265625,1481166.66666667,1481166.66666667,0,0,1,53,6,2,48,1,3
4715055,2,0,29,1,6,7,1,0,1116953,5429.6328125,1116953,1116953,0,0,1,39,6,2,48,1,5
4715055,2,1,29,1,18,7,1,0,1704453,8285.53515625,1704453,1704453,0,0,1,50,6,2,48,1,3
4715057,2,0,25,1,21,4,1,0,850000,3541.66674804688,1018000,1018000,0,0,0,45,3,2,56,1,3
4715059,2,1,58,1,8,4,1,0,960000,3733.33325195312,960000,960000,1,1,0,98,3,2,60,4,1
4715059,2,0,33,1,72,7,1,0,2015833.375,6532.79345703125,2015833.33333333,2015833.33333333,0,0,1,41,6,2,72,1,4
4715060,3,0,34,1,60,4,1,0,4e+05,1333.33337402344,4e+05,4e+05,1,1,0,77,3,2,70,4,2
4715060,3,1,44,1,60,4,1,0,4e+05,1333.33337402344,4e+05,4e+05,1,1,0,45,3,2,70,4,2
4715061,2,1,27,1,2,7,1,0,869453,4226.5078125,869453,869453,0,0,1,84,6,1,48,1,5
4715061,2,0,22,1,2,7,1,0,1288211,6262.13671875,1288211,1288211,0,0,1,39,6,1,48,1,4
4715062,2,0,28,1,36,6,1,0,934453,4542.47998046875,934453,934453,0,0,1,33,5,1,48,1,5
4715062,2,0,33,1,7,7,1,0,907377.6875,4410.86376953125,907377.666666667,907377.666666667,0,0,1,36,6,2,48,1,4
4715063,3,0,25,1,18,7,1,0,954877.6875,4641.7666015625,954877.666666667,954877.666666667,0,0,1,33,6,2,48,1,4
4715065,2,1,37,1,72,7,1,0,916666.6875,4277.77783203125,916666.666666667,916666.666666667,0,0,1,3,6,2,50,1,5
4715065,2,0,34,1,16,7,1,0,3358333.25,12055.5556640625,3358333.33333333,3358333.33333333,0,0,1,19,6,2,65,2,5
4715066,3,1,43,1,60,6,1,0,1586544.375,4407.06787109375,1586544.33333333,1586544.33333333,0,0,1,98,5,2,84,1,3
4715067,3,1,50,1,240,6,1,0,1e+06,5555.5556640625,1e+06,1e+06,1,1,0,85,5,2,42,4,1
4715067,3,0,42,1,24,5,1,0,964453,4688.31298828125,964453,964453,0,0,1,54,4,2,48,1,3
4715069,3,1,25,1,36,7,1,0,1e+06,2777.77783203125,1e+06,1e+06,1,1,0,41,6,2,84,4,1
4715070,3,1,58,1,432,6,1,0,3400000,19833.333984375,3400000,3400000,0,0,1,34,5,2,40,2,5
4715071,5,0,59,2,2,7,1,0,2e+05,15555.5556640625,2e+05,2e+05,1,1,0,59,6,2,3,4,1
4715072,5,1,55,1,120,7,1,0,1.5e+07,87500,1.7e+07,1.7e+07,1,1,1,6,6,2,40,4,1
4715072,5,0,52,1,132,7,1,0,2.8e+07,145185.1875,30800000,30800000,1,1,1,6,6,2,45,4,1
4715073,3,1,60,1,240,6,1,0,1e+06,3333.33325195312,1e+06,1e+06,1,1,0,44,5,2,70,4,1
4715074,2,0,49,1,2,6,1,0,5e+05,2333.33325195312,5e+05,5e+05,1,0,0,79,5,2,50,1,2
4715074,2,0,28,1,27,7,1,0,1613211,7841.998046875,1913211,1913211,0,0,1,2,6,2,48,1,4
4715075,3,1,31,1,48,7,1,0,2754877.75,12128.392578125,2754877.66666667,2754877.66666667,0,0,1,84,6,2,48,1,5
4715077,3,0,55,1,240,7,1,0,1500000,10000,1500000,1500000,1,1,1,11,6,2,35,4,1
4715078,2,1,30,1,16,7,1,0,1276544.375,6205.423828125,1276544.33333333,1276544.33333333,0,0,1,19,6,2,48,1,5
4715078,2,0,32,1,132,7,1,0,1394044.375,6776.6044921875,1644044.33333333,1644044.33333333,0,0,1,38,6,2,48,1,5
4715079,3,0,44,1,3,7,1,0,1280000,7284.552734375,1655000,1655000,0,0,1,11,6,2,40,1,5
4715080,3,1,32,1,6,7,1,0,950000,4618.0556640625,950000,950000,0,0,1,3,6,2,48,1,4
4715080,3,0,42,1,36,7,1,0,8e+05,3888.88891601562,8e+05,8e+05,1,0,0,53,6,2,48,1,2
4715081,2,0,39,1,6,6,1,0,931453,4527.896484375,931453,931453,0,0,1,55,5,2,48,1,5
4715081,2,1,36,6,5,5,1,0,3e+05,2333.33325195312,3e+05,3e+05,1,1,0,93,4,1,30,4,2
4715082,2,1,47,1,96,7,1,0,1950000,9479.1669921875,2270000,2270000,0,0,1,70,6,2,48,1,5
4715082,2,1,24,1,4,7,1,0,1708333.375,8304.3984375,1708333.33333333,1708333.33333333,0,0,1,2,6,2,48,1,5
4715083,3,1,21,1,1,7,1,0,943877.6875,4588.29443359375,943877.666666667,943877.666666667,0,0,1,97,6,2,48,1,5
4715083,3,1,53,1,8,6,1,0,1e+06,3333.33325195312,1e+06,1e+06,1,0,0,45,5,2,70,1,2
4715083,3,0,54,1,120,6,1,0,3e+06,10000,3e+06,3e+06,1,1,0,45,5,2,70,4,1
4715084,3,0,29,1,24,7,1,0,2463333.25,16422.220703125,2763333.33333333,2763333.33333333,0,0,1,11,6,2,35,1,4
4715084,3,1,45,1,84,7,1,0,3038211,11815.2646484375,3038211,3038211,0,0,1,30,6,2,60,1,4
4715085,3,0,51,1,8,7,1,0,1153211,5605.88671875,1153211,1153211,0,0,1,13,6,2,48,1,5
4715085,3,1,21,1,9,6,1,0,1238211,6019.0810546875,1238211,1238211,0,0,1,3,5,2,48,2,5
4715086,3,1,39,1,36,7,1,0,2791666.75,9305.5556640625,2791666.66666667,2791666.66666667,0,0,1,11,6,1,70,1,5
4715086,3,1,34,1,8,7,1,0,1004877.6875,4884.822265625,1274877.66666667,1274877.66666667,0,0,1,45,6,2,48,1,5
4715087,4,0,42,1,48,7,1,0,1300000,6319.4443359375,1300000,1300000,0,0,1,2,6,2,48,1,5
4715088,3,1,52,1,120,5,1,0,1200000,7000,1200000,1200000,1,1,0,98,4,2,40,4,1
4715090,5,1,63,1,240,7,1,0,5e+06,46666.66796875,5e+06,5e+06,1,1,0,12,6,2,25,4,1
4715092,3,0,57,1,396,7,1,0,1550711,7538.1787109375,1550711,1550711,0,0,1,3,6,2,48,2,5
4718225,1,1,62,1,12,4,1,0,1400000,10888.888671875,1650000,1400000,1,1,0,95,3,2,30,4,1
4719240,4,1,69,1,10,7,1,0,5e+06,20833.333984375,9400000,9400000,1,1,1,12,6,2,40,4,1
4719241,3,1,22,1,48,6,1,0,899453,4372.3408203125,899453,899453,0,0,1,39,5,2,48,1,4
4719241,3,0,21,1,8,6,1,0,5e+05,2916.66674804688,6e+05,6e+05,1,0,0,36,5,2,40,1,2
4719242,2,1,45,1,8,5,1,0,1275000,6197.91650390625,1275000,1275000,0,0,1,98,4,2,48,1,5
4721085,2,0,39,4,72,7,1,0,8e+05,6222.22216796875,8e+05,8e+05,1,1,0,32,6,2,30,4,2
4721086,2,0,55,1,36,5,1,0,2e+05,1166.66662597656,2e+05,2e+05,1,1,0,54,4,2,40,4,1
4721086,2,0,26,1,44,6,1,0,963744.6875,4684.8701171875,1063744.66666667,1063744.66666667,0,0,1,39,5,2,48,1,5
4721088,2,1,45,4,240,6,1,0,960000,2488.88891601562,960000,960000,1,1,1,85,5,2,90,4,1
4721088,2,0,48,1,14,6,1,0,1232743,5992.50048828125,1232743,1232743,0,0,1,58,5,1,48,1,4
4721089,3,1,39,1,108,7,1,0,1438211,8389.564453125,1438211,1438211,0,0,1,2,6,2,40,2,5
4721091,3,0,39,1,10,6,1,0,1200000,4307.6923828125,1200000,1200000,0,1,0,59,5,2,65,4,4
4721091,3,1,19,1,7,6,1,0,902369.6875,4386.51953125,902369.666666667,902369.666666667,0,0,0,56,5,2,48,1,4
4721092,2,1,48,1,60,6,1,0,780000,2022.22216796875,780000,780000,1,1,0,98,5,2,90,4,2
4721092,2,0,46,1,1,7,1,0,4e+05,3888.88891601562,7e+05,7e+05,1,1,0,55,6,1,24,4,1
4721093,3,1,22,1,36,7,1,0,927786.3125,4510.072265625,927786.333333333,927786.333333333,0,0,1,77,6,2,48,1,5
4721093,3,0,21,1,36,6,1,0,927786.3125,4510.072265625,927786.333333333,927786.333333333,0,0,1,77,5,2,48,1,5
4721095,3,0,37,1,18,6,1,0,926666.6875,4504.6298828125,926666.666666667,926666.666666667,0,0,1,90,5,2,48,1,5
4721096,2,1,48,1,8,3,1,0,987377.6875,4799.75244140625,987377.666666667,987377.666666667,0,0,1,95,3,2,48,1,5
4721096,2,0,56,1,120,4,1,0,6e+05,3333.33325195312,6e+05,6e+05,1,1,0,55,3,2,42,4,1
4721097,2,1,58,6,480,3,1,0,2e+05,1944.44445800781,2e+05,2e+05,1,1,0,97,3,1,24,4,2
4721097,2,0,27,1,60,7,1,0,1713211,8883.31640625,1713211,1713211,0,0,1,9,6,2,45,1,5
4721098,2,0,25,1,24,6,1,0,838211,5432.84912109375,1088211,838211,0,0,1,33,5,2,36,1,5
4721098,2,1,30,1,1,7,1,0,9e+05,4375,9e+05,9e+05,0,0,1,85,6,2,48,1,4
4721099,2,1,48,1,120,4,1,0,1060000,3533.33325195312,1320000,1320000,1,0,1,58,3,2,70,1,2
4721099,2,0,43,1,1,7,1,0,2e+06,11666.6669921875,2e+06,2e+06,0,1,1,13,6,2,40,4,5
4721100,3,1,30,1,12,5,1,0,927786.3125,3608.05786132812,927786.333333333,927786.333333333,0,0,1,58,4,2,60,1,5
4721101,3,0,67,1,180,6,1,0,781242,3797.7041015625,1468734,1468734,0,0,1,32,5,2,48,1,4
4721103,2,1,38,1,36,6,1,0,846345.5,4114.1796875,846345.5,846345.5,0,0,1,37,5,2,48,1,5
4721103,2,0,38,1,6,6,1,0,1085103.5,5274.80859375,1085103.5,1085103.5,0,0,1,59,5,2,48,1,5
4721104,2,1,36,1,6,5,1,0,1100000,3290.59838867188,1120833.33333333,1120833.33333333,0,0,1,98,4,2,78,1,4
4721105,3,1,48,1,300,6,1,0,8e+05,3888.88891601562,8e+05,8e+05,1,1,0,84,5,2,48,4,1
4721105,3,0,24,1,24,7,1,0,1516666.625,7372.68505859375,1516666.66666667,1516666.66666667,0,0,1,33,6,2,48,1,4
4721105,3,0,23,1,3,7,1,0,869453,4226.5078125,869453,869453,0,0,1,33,6,2,48,1,5
4721106,2,1,30,1,48,6,1,0,1075556.5,5228.3994140625,1075556.5,1075556.5,0,0,1,45,5,2,48,1,5
4721106,2,0,33,6,18,6,1,0,1027556.5,5994.07958984375,1027556.5,1027556.5,0,0,1,33,5,2,40,1,5
4721107,2,1,34,1,1,4,1,0,8e+05,3888.88891601562,8e+05,8e+05,0,0,1,95,3,2,48,1,4
4721108,2,1,41,1,15,4,1,0,1444000,6239.50634765625,1444000,1444000,0,0,1,95,3,2,54,1,5
4721109,1,0,35,1,4,1,1,0,150000,795.454528808594,150000,150000,1,1,0,54,1,2,44,4,1
4721111,1,0,30,1,48,7,1,0,1388211,7532.927734375,1388211,1388211,0,0,1,7,6,2,43,1,5
4721113,1,0,41,1,12,4,1,0,1000286.3125,4862.5029296875,1000286.33333333,1000286.33333333,0,0,1,79,3,2,48,1,5
4721115,2,1,29,1,36,4,1,0,1083333.375,5266.2041015625,1083333.33333333,1083333.33333333,0,0,1,95,3,2,48,1,5
4721115,2,0,30,1,16,7,1,0,1113333.375,5412.037109375,1113333.33333333,1113333.33333333,1,0,1,54,6,2,48,3,1
4721116,1,0,44,1,228,4,1,0,5e+05,1666.66662597656,8e+05,8e+05,1,1,0,45,3,2,70,4,1
4721117,2,1,41,1,72,4,1,0,1300000,6319.4443359375,1300000,1300000,0,0,1,95,3,2,48,1,5
4721117,2,0,34,4,48,5,1,0,360000,5250,456000,456000,1,0,0,54,4,1,16,3,1
4721118,3,1,29,1,72,6,1,0,1293333.375,6287.037109375,1293333.33333333,1293333.33333333,1,0,1,58,5,1,48,1,2
4721119,1,0,51,1,104,4,1,0,5e+05,2916.66674804688,870000,870000,1,1,1,79,3,2,40,4,1
4721119,1,1,24,1,36,7,1,0,934556.5,4542.98291015625,934556.5,934556.5,0,0,1,53,6,2,48,1,5
4721120,1,1,28,1,1,7,1,0,2e+05,972.222229003906,2e+05,2e+05,0,1,1,45,6,2,48,4,5
4721121,1,1,28,1,14,6,1,0,1019877.6875,4957.73876953125,1019877.66666667,1019877.66666667,0,0,1,83,5,1,48,1,4
4721122,2,0,42,1,12,6,1,0,1279453,7463.47607421875,1327453,1327453,0,0,1,58,5,2,40,1,5
4721122,2,1,25,1,2,6,1,0,892786.3125,4339.93359375,892786.333333333,892786.333333333,0,0,1,44,5,2,48,1,4
4721123,2,1,39,1,7,4,1,0,860000,4180.5556640625,2860000,2860000,0,0,1,37,3,2,48,1,5
4721123,2,0,32,1,3,6,1,0,860000,3344.4443359375,860000,860000,0,0,1,33,5,2,60,1,5
4721124,1,1,18,2,1,5,1,0,4e+05,3333.33325195312,4e+05,4e+05,1,0,0,95,4,1,28,1,2
4721125,3,1,48,1,60,6,1,0,963556.5,4683.955078125,963556.5,963556.5,1,0,1,58,5,2,48,1,2
4721125,3,0,40,1,60,6,1,0,1788211,8692.6923828125,1788211,1788211,0,0,1,53,5,2,48,1,5
4721125,3,1,22,1,36,7,1,0,1388211,6748.248046875,1388211,1388211,0,0,1,3,6,2,48,1,5
4721126,2,1,33,1,12,5,1,0,908345.5,4415.568359375,908345.5,908345.5,0,0,1,97,4,2,48,1,5
4721126,2,0,28,4,12,6,1,0,86000,1254.16662597656,98000,98000,1,0,0,54,5,1,16,3,1
4721127,3,0,36,1,84,7,1,0,2300000,11180.5556640625,2300000,2300000,0,1,1,59,6,2,48,4,5
4721128,1,0,41,1,6,7,1,0,902075.3125,5262.10595703125,1302075.33333333,1302075.33333333,1,0,1,13,6,2,40,1,2
4721129,1,0,37,1,96,6,1,0,1065556.5,4972.59716796875,1065556.5,1065556.5,0,0,1,55,5,2,50,1,5
4721130,2,1,40,1,8,1,1,0,1280000,5530.8642578125,1280000,1280000,0,0,1,95,1,2,54,1,5
4721130,2,0,37,1,3,6,1,0,996119.6875,4842.24853515625,1090619.66666667,1090619.66666667,0,0,1,53,5,2,48,1,5
4721130,2,1,18,2,0,6,1,0,60000,875,72000,72000,1,0,0,97,5,1,16,1,2
4721131,1,0,38,1,30,6,1,0,966453,4698.03564453125,966453,966453,0,0,1,38,5,2,48,1,5
4721132,2,1,28,1,9,6,1,0,974556.5,4737.42724609375,974556.5,974556.5,0,0,1,33,5,1,48,1,4
4721133,1,1,24,1,1,3,1,0,9e+05,4375,9e+05,9e+05,1,0,0,95,3,1,48,1,2
4721134,2,1,54,1,360,4,1,0,8e+05,3888.88891601562,8e+05,8e+05,1,1,0,84,3,2,48,4,1
4721135,2,0,57,4,72,5,1,0,3e+05,4375,3e+05,3e+05,1,1,0,45,4,2,16,4,1
4721136,2,1,27,1,24,6,1,0,8e+05,4666.66650390625,8e+05,8e+05,1,1,0,97,5,2,40,4,1
4721138,5,1,70,1,24,7,1,0,5e+06,24305.5546875,5e+06,5e+06,0,1,1,2,6,2,48,4,5
4721139,2,1,38,1,10,7,1,0,1300711,6322.90087890625,1300711,1300711,0,0,1,3,6,2,48,1,4
4721141,5,0,32,1,24,6,1,0,866666.6875,4212.962890625,866666.666666667,866666.666666667,1,0,1,59,5,2,48,1,2
4721142,5,0,47,1,11,7,1,0,1e+06,12962.962890625,3100000,3100000,1,1,1,44,6,1,18,4,1
4721142,5,1,49,1,60,7,1,0,4e+06,20740.740234375,7800000,7800000,1,1,1,12,6,2,25,4,1
4721144,3,1,60,1,1,7,1,0,888211,4317.6923828125,888211,888211,0,0,1,39,6,2,48,1,4
4721145,2,1,44,1,24,3,1,0,8e+05,3111.11108398438,8e+05,8e+05,1,0,0,45,3,2,60,1,2
4721146,2,0,30,1,8,5,1,0,731666.6875,2845.37036132812,773333.333333333,773333.333333333,1,0,0,45,4,2,60,1,2
4721147,2,1,53,1,96,3,1,0,988211,4803.8037109375,1488211,1488211,0,0,1,84,3,2,48,1,4
4721147,2,1,27,1,6,7,1,0,1229877.625,5978.57177734375,1229877.66666667,1229877.66666667,0,0,1,19,6,2,48,1,5
4721147,2,1,25,1,12,7,1,0,1063211,4961.6513671875,1063211,1063211,1,0,1,85,6,2,50,1,2
4721149,5,1,45,1,120,7,1,0,8e+06,38888.890625,8e+06,8e+06,0,0,1,21,6,2,48,1,4
4721149,5,0,51,1,48,7,1,0,7e+06,34027.77734375,7e+06,7e+06,0,1,1,21,6,2,48,4,4
4721150,3,1,29,1,60,5,1,0,1417211,6889.22021484375,1417211,1417211,0,0,1,98,4,2,48,1,5
4721153,2,0,29,1,5,6,1,0,931453,3104.84326171875,931453,931453,1,0,1,33,5,2,70,1,2
4721154,5,1,29,1,18,7,1,0,781242,3797.7041015625,781242,781242,1,1,0,16,6,2,48,4,1
4721155,2,0,24,1,12,6,1,0,8e+05,2592.59252929688,8e+05,8e+05,0,1,0,80,5,2,72,4,4
4721156,5,0,25,1,18,7,1,0,1625000,8425.92578125,1625000,1625000,0,0,1,58,6,2,45,1,4
4721157,2,1,31,1,8,6,1,0,1160877.625,5016.1376953125,1160877.66666667,1160877.66666667,0,0,0,53,5,2,54,1,3
4721158,2,0,26,1,72,4,1,0,7e+05,2333.33325195312,7e+05,7e+05,1,0,0,45,3,2,70,1,2
4721158,2,1,30,1,24,4,1,0,9e+05,3333.33325195312,9e+05,9e+05,1,0,0,77,3,2,63,1,2
4721160,4,0,34,1,132,7,1,0,1e+07,48611.109375,1e+07,1e+07,0,0,1,2,6,2,48,1,5
4721160,4,1,26,1,24,7,1,0,2325000,11302.0830078125,2325000,2325000,0,0,1,2,6,2,48,1,5
4721161,4,1,51,1,360,6,1,0,1418211,6894.0810546875,1418211,1418211,0,0,1,97,5,2,48,1,5
4721161,4,0,47,1,12,7,1,0,2e+06,9722.22265625,2e+06,2e+06,1,1,1,11,6,2,48,4,1
4721162,3,1,34,1,24,6,1,0,1200000,7000,1200000,1200000,1,1,0,98,5,2,40,4,1
4721163,5,0,51,1,168,7,1,0,2608333.25,16905.86328125,2608333.33333333,2608333.33333333,0,0,1,6,6,2,36,1,5
4721164,3,0,34,4,36,6,1,0,4e+05,4666.66650390625,2400000,2400000,1,1,0,41,5,1,20,4,1
4721165,3,0,53,4,180,4,1,0,6e+05,7777.77783203125,6e+05,6e+05,1,0,0,33,3,2,18,1,2
4721165,3,1,52,6,180,4,1,0,1500000,4861.111328125,1500000,1500000,1,1,0,81,3,2,72,4,1
4721165,3,1,34,1,12,6,1,0,9e+05,3500,1150000,1150000,1,0,0,39,5,2,60,1,2
4721165,3,0,26,1,36,7,1,0,1200000,3888.88891601562,1200000,1200000,1,0,0,57,6,2,72,5,2
4721165,3,1,29,1,7,7,1,0,2381000,13889.1669921875,2581000,2581000,0,0,1,45,6,2,40,1,4
4721167,2,1,59,1,24,6,1,0,1063211,4961.6513671875,1063211,1063211,0,0,1,98,5,2,50,1,3
4721167,2,0,54,1,360,6,1,0,1037211,6050.3974609375,1037211,1037211,0,0,1,32,5,2,40,1,5
4721167,2,1,34,1,2,7,1,0,2e+06,9722.22265625,2e+06,2e+06,0,0,1,70,6,2,48,1,5
4721169,3,1,32,1,60,7,1,0,1500000,7291.66650390625,1500000,1500000,1,1,1,2,6,2,48,4,1
4721169,3,0,28,1,1,6,1,0,430000,2787.037109375,430000,430000,0,0,1,34,5,2,36,1,4
4721170,4,0,43,6,3,7,1,0,4500000,26250,4500000,4500000,0,1,1,9,6,2,40,4,5
4721171,3,0,58,6,24,6,1,0,4e+05,3733.33325195312,441666.666666667,441666.666666667,1,1,0,79,5,1,25,4,1
4721171,3,0,31,1,24,7,1,0,2566666.5,13927.6474609375,2566666.66666667,2566666.66666667,0,0,1,21,6,2,43,1,5
4721171,3,0,25,1,48,7,1,0,846345.5,3590.556640625,888012.166666667,888012.166666667,0,0,1,3,6,2,55,1,5
4721171,3,1,20,1,4,6,1,0,781242,3797.7041015625,781242,781242,0,0,1,38,5,2,48,1,5
4721172,3,1,40,1,180,3,1,0,3e+06,11666.6669921875,3e+06,3e+06,1,0,0,45,3,2,60,5,2
4721172,3,0,34,1,12,3,1,0,1e+06,3888.88891601562,1e+06,1e+06,1,0,0,45,3,2,60,1,2
4721172,3,0,19,1,2,6,1,0,869453,4226.5078125,869453,869453,0,0,0,45,5,2,48,1,3
4721173,3,1,46,1,84,5,1,0,5e+05,1666.66662597656,1500000,1500000,1,1,1,45,4,2,70,4,2
4721173,3,0,18,1,2,6,1,0,781242,4557.2451171875,781242,781242,0,0,0,39,5,2,40,1,5
4721174,3,1,45,1,216,7,1,0,2481333.25,11579.5546875,2671333.33333333,2671333.33333333,0,0,1,39,6,2,50,1,5
4721174,3,0,47,1,72,6,1,0,4e+05,1761.00634765625,4e+05,4e+05,1,1,1,41,5,2,53,4,1
4721174,3,0,19,1,5,6,1,0,781242,3797.7041015625,781242,781242,0,0,0,39,5,2,48,1,5
4721176,3,1,50,1,1,6,1,0,1400000,8166.66650390625,1400000,1400000,0,0,1,37,5,2,40,1,4
4721177,3,1,25,1,6,7,1,0,2566666.75,12476.8525390625,2566666.66666667,2566666.66666667,0,0,1,12,6,2,48,1,5
4721179,4,1,53,1,72,7,1,0,5416666.5,21064.814453125,7416666.66666667,7416666.66666667,0,0,1,58,6,2,60,1,4
4721180,3,1,64,1,240,6,1,0,1200000,9333.3330078125,1200000,1200000,1,1,0,98,5,2,30,4,1
4721180,3,1,31,2,5,7,1,0,6e+05,4666.66650390625,6e+05,6e+05,1,1,0,16,6,2,30,4,1
4721180,3,0,29,1,18,6,1,0,1656000,8050,1656000,1656000,1,0,1,45,5,2,48,1,2
4721181,3,1,54,1,240,5,1,0,7e+05,3402.77783203125,7e+05,7e+05,1,1,0,45,4,2,48,4,1
4721182,3,1,43,1,90,7,1,0,1652200,8031.52783203125,1667200,1667200,0,0,1,11,6,2,48,1,5
4721182,3,0,43,1,264,7,1,0,1166244.375,7558.9912109375,1166244.33333333,1166244.33333333,0,0,1,59,6,2,36,1,5
4721182,3,1,22,1,16,7,1,0,1684877.625,8190.37744140625,1764877.66666667,1764877.66666667,0,0,1,3,6,2,48,1,5
4721183,3,1,50,1,24,6,1,0,1379877.625,6707.73828125,1379877.66666667,1379877.66666667,0,0,1,79,5,2,48,1,5
4721184,3,1,33,1,72,7,1,0,5416666.5,26331.017578125,5416666.66666667,5416666.66666667,0,0,1,70,6,2,48,1,5
